anio,fecha,tienda_id,nombre_tienda,ciudad,estado,tipo_tienda,canal_venta,categoria,producto,marca,precio_lista,descuento_pct,precio_final,cantidad,ingreso_total,es_black_friday,es_cyber_monday,es_black_november,es_promocion,tipo_promocion,segmento_cliente,canal_pago,dia_semana,es_fin_de_semana
2024,2024-11-25,20,Sam's Club Orlando,Orlando,Florida,Sam's Club,Tienda,Juguetes,Barbie Dreamhouse 3 pisos,Mattel,285.84,41.55,167.09,2,334.18,0,1,1,1,Cyber Monday,Senior,Online Pay,0,0
2022,2022-11-03,19,Sam's Club Dallas,Dallas,Texas,Sam's Club,Online,Ropa,Sudadera con capucha unisex,George,42.75,0.0,42.75,4,171.0,0,0,1,0,Sin promo,Joven,Online Pay,3,0
2023,2023-11-11,7,Walmart Supercenter Los Angeles,Los Angeles,California,Supercenter,Online,Tecnología,Samsung Galaxy Tab S9,Samsung,677.17,27.45,491.3,1,491.3,0,0,1,1,Black November,Adulto,Tarjeta,5,1
2023,2023-11-19,11,Walmart Supercenter New York,New York,New York,Supercenter,Tienda,Electrónica,Microsoft Xbox Series X,Microsoft,592.64,32.45,400.35,2,800.7,0,0,1,1,Black November,Adulto,Online Pay,6,1
2024,2024-11-24,1,Walmart Supercenter Bentonville,Bentonville,Arkansas,Supercenter,Tienda,Tecnología,Dell Inspiron 14 Laptop,Dell,473.16,0.0,473.16,1,473.16,0,0,1,0,Sin promo,Joven,Online Pay,6,1
2024,2024-11-27,8,Walmart Supercenter San Diego,San Diego,California,Supercenter,Tienda,Electrónica,"Samsung 55"" QLED 4K Smart TV",Samsung,623.86,41.58,364.48,2,728.96,0,0,1,1,Black November,Adulto,Tarjeta,2,0
2022,2022-11-25,17,Walmart Neighborhood Market San Jose,San Jose,California,Neighborhood Market,Tienda,Electrónica,Apple iPhone 15 Pro 128GB,Apple,1141.76,62.39,429.44,1,429.44,1,0,1,1,Black Friday,Adulto,Online Pay,4,1
2022,2022-11-25,7,Walmart Supercenter Los Angeles,Los Angeles,California,Supercenter,Tienda,Hogar,Roku 4K Streaming Stick,Roku,30.62,34.4,20.09,3,60.27,1,0,1,1,Black Friday,Adulto,Tarjeta,4,1
2022,2022-11-21,2,Walmart Supercenter Miami,Miami,Florida,Supercenter,Tienda,Ropa,Parka acolchada invierno hombre,George,48.38,43.06,27.55,4,110.2,0,0,1,1,Black November,Joven,Tarjeta,0,0
2023,2023-11-30,5,Walmart Supercenter Houston,Houston,Texas,Supercenter,Tienda,Electrónica,"Samsung 55"" QLED 4K Smart TV",Samsung,947.29,0.0,947.29,2,1894.58,0,0,1,0,Sin promo,Adulto,Tarjeta,3,0
2024,2024-11-21,6,Walmart Supercenter San Antonio,San Antonio,Texas,Supercenter,Tienda,Juguetes,Barbie Dreamhouse 3 pisos,Mattel,318.36,0.0,318.36,1,318.36,0,0,1,0,Sin promo,Joven,Tarjeta,3,0
2023,2023-11-11,3,Walmart Supercenter Orlando,Orlando,Florida,Supercenter,Tienda,Ropa,Zapatillas running hombre,Athletic Works,36.92,0.0,36.92,4,147.68,0,0,1,0,Sin promo,Joven,Efectivo,5,1
2024,2024-11-29,3,Walmart Supercenter Orlando,Orlando,Florida,Supercenter,Online,Electrónica,"LG 65"" OLED 4K Smart TV",LG,1537.14,19.16,1242.64,2,2485.28,0,0,1,1,Black November,Joven,Tarjeta,4,1
2024,2024-11-06,17,Walmart Neighborhood Market San Jose,San Jose,California,Neighborhood Market,Online,Tecnología,"Lenovo IdeaPad 3 15.6""",Lenovo,392.5,0.0,392.5,2,785.0,0,0,1,0,Sin promo,Joven,Tarjeta,2,0
2023,2023-11-15,3,Walmart Supercenter Orlando,Orlando,Florida,Supercenter,Tienda,Alimentos,Chocolates Hershey's surtidos 1Kg,Hershey's,19.59,5.04,18.6,5,93.0,0,0,1,1,Black November,Joven,Tarjeta,2,0
2023,2023-11-06,17,Walmart Neighborhood Market San Jose,San Jose,California,Neighborhood Market,Tienda,Juguetes,Jenga Classic Juego de Mesa,Hasbro,11.59,39.25,7.04,2,14.08,0,0,1,1,Black November,Senior,Efectivo,0,0
2022,2022-11-25,9,Walmart Supercenter Phoenix,Phoenix,Arizona,Supercenter,Online,Juguetes,Barbie Dreamhouse 3 pisos,Mattel,271.03,57.22,115.95,2,231.9,1,0,1,1,Black Friday,Joven,Tarjeta,4,1
2023,2023-11-09,12,Walmart Supercenter Atlanta,Atlanta,Georgia,Supercenter,Tienda,Ropa,Sudadera con capucha unisex,George,41.59,0.0,41.59,4,166.36,0,0,1,0,Sin promo,Adulto,Efectivo,3,0
2023,2023-11-12,5,Walmart Supercenter Houston,Houston,Texas,Supercenter,Tienda,Alimentos,Chocolates Hershey's surtidos 1Kg,Hershey's,11.21,0.0,11.21,6,67.26,0,0,1,0,Sin promo,Adulto,Tarjeta,6,1
2022,2022-11-29,19,Sam's Club Dallas,Dallas,Texas,Sam's Club,Tienda,Tecnología,Dell Inspiron 14 Laptop,Dell,659.97,0.0,659.97,2,1319.94,0,0,1,0,Sin promo,Joven,Tarjeta,1,0
2023,2023-11-26,19,Sam's Club Dallas,Dallas,Texas,Sam's Club,Tienda,Tecnología,"HP 15.6"" Laptop Ryzen 5",HP,794.15,17.69,653.64,2,1307.28,0,0,1,1,Black November,Senior,Online Pay,6,1
2022,2022-11-29,2,Walmart Supercenter Miami,Miami,Florida,Supercenter,Online,Alimentos,Café molido Dunkin' 12oz,Dunkin',9.34,28.84,6.65,6,39.9,0,0,1,1,Black November,Joven,Online Pay,1,0
2022,2022-11-12,8,Walmart Supercenter San Diego,San Diego,California,Supercenter,Tienda,Belleza,Maquillaje Maybelline set ojos,Maybelline,15.64,0.0,15.64,3,46.92,0,0,1,0,Sin promo,Joven,Efectivo,5,1
2023,2023-11-03,17,Walmart Neighborhood Market San Jose,San Jose,California,Neighborhood Market,Tienda,Hogar,Roku 4K Streaming Stick,Roku,56.81,0.0,56.81,2,113.62,0,0,1,0,Sin promo,Adulto,Tarjeta,4,1
2022,2022-11-22,20,Sam's Club Orlando,Orlando,Florida,Sam's Club,Tienda,Ropa,Parka acolchada invierno hombre,George,76.92,0.0,76.92,2,153.84,0,0,1,0,Sin promo,Senior,Online Pay,1,0
2024,2024-11-11,15,Walmart Neighborhood Market Austin,Austin,Texas,Neighborhood Market,Online,Electrónica,Sony PlayStation 5 Slim,Sony,635.92,0.0,635.92,2,1271.84,0,0,1,0,Sin promo,Senior,Tarjeta,0,0
2022,2022-11-15,13,Walmart Supercenter Las Vegas,Las Vegas,Nevada,Supercenter,Tienda,Electrónica,Apple iPhone 15 Pro 128GB,Apple,1181.33,0.0,1181.33,1,1181.33,0,0,1,0,Sin promo,Adulto,Online Pay,1,0
2023,2023-11-27,11,Walmart Supercenter New York,New York,New York,Supercenter,Tienda,Electrónica,Sony PlayStation 5 Slim,Sony,496.05,42.71,284.2,2,568.4,0,1,1,1,Cyber Monday,Senior,Online Pay,0,0
2022,2022-11-20,6,Walmart Supercenter San Antonio,San Antonio,Texas,Supercenter,Tienda,Electrónica,"LG 65"" OLED 4K Smart TV",LG,1927.14,29.82,1352.44,2,2704.88,0,0,1,1,Black November,Joven,Tarjeta,6,1
2023,2023-11-25,5,Walmart Supercenter Houston,Houston,Texas,Supercenter,Tienda,Tecnología,Dell Inspiron 14 Laptop,Dell,868.23,0.0,868.23,1,868.23,0,0,1,0,Sin promo,Adulto,Tarjeta,5,1
2022,2022-11-18,10,Walmart Supercenter Chicago,Chicago,Illinois,Supercenter,Tienda,Hogar,Philips Airfryer XL 4.2Qt,Philips,140.83,16.75,117.24,1,117.24,0,0,1,1,Black November,Adulto,Tarjeta,4,1
2023,2023-11-24,10,Walmart Supercenter Chicago,Chicago,Illinois,Supercenter,Tienda,Electrónica,Sony PlayStation 5 Slim,Sony,499.74,59.61,201.87,1,201.87,1,0,1,1,Black Friday,Adulto,Online Pay,4,1
2024,2024-11-19,20,Sam's Club Orlando,Orlando,Florida,Sam's Club,Tienda,Juguetes,Hot Wheels Mega Pista,Hot Wheels,53.63,0.0,53.63,2,107.26,0,0,1,0,Sin promo,Adulto,Efectivo,1,0
2022,2022-11-19,2,Walmart Supercenter Miami,Miami,Florida,Supercenter,Tienda,Electrónica,"LG 65"" OLED 4K Smart TV",LG,1580.5,18.53,1287.7,1,1287.7,0,0,1,1,Black November,Joven,Online Pay,5,1
2023,2023-11-27,2,Walmart Supercenter Miami,Miami,Florida,Supercenter,Online,Electrónica,"Samsung 55"" QLED 4K Smart TV",Samsung,656.19,40.7,389.13,1,389.13,0,1,1,1,Cyber Monday,Joven,Tarjeta,0,0
2024,2024-11-30,6,Walmart Supercenter San Antonio,San Antonio,Texas,Supercenter,Tienda,Juguetes,Barbie Dreamhouse 3 pisos,Mattel,166.05,0.0,166.05,2,332.1,0,0,1,0,Sin promo,Senior,Tarjeta,5,1
2024,2024-11-22,14,Walmart Neighborhood Market Miami Beach,Miami Beach,Florida,Neighborhood Market,Tienda,Ropa,Zapatillas running hombre,Athletic Works,66.39,50.05,33.16,2,66.32,1,0,1,1,Black Friday,Senior,Tarjeta,4,1
2023,2023-11-24,20,Sam's Club Orlando,Orlando,Florida,Sam's Club,Tienda,Hogar,Instant Pot Duo 7-en-1 6Qt,Instant Pot,136.27,68.56,42.84,3,128.52,1,0,1,1,Black Friday,Joven,Online Pay,4,1
2024,2024-11-14,5,Walmart Supercenter Houston,Houston,Texas,Supercenter,Online,Alimentos,Pack 24 latas Coca-Cola 355ml,Coca-Cola,10.02,29.94,7.02,5,35.1,0,0,1,1,Black November,Joven,Online Pay,3,0
2024,2024-11-22,2,Walmart Supercenter Miami,Miami,Florida,Supercenter,Online,Hogar,Dyson V11 Torque Drive Vacuum,Dyson,547.82,41.53,320.31,1,320.31,1,0,1,1,Black Friday,Adulto,Online Pay,4,1
2022,2022-11-19,17,Walmart Neighborhood Market San Jose,San Jose,California,Neighborhood Market,Online,Electrónica,Apple AirPods Pro (2nd Gen),Apple,230.16,0.0,230.16,1,230.16,0,0,1,0,Sin promo,Adulto,Tarjeta,5,1
2024,2024-11-22,5,Walmart Supercenter Houston,Houston,Texas,Supercenter,Tienda,Alimentos,Aceite vegetal Great Value 1.8L,Great Value,7.9,31.91,5.38,3,16.14,1,0,1,1,Black Friday,Adulto,Online Pay,4,1
2023,2023-11-11,6,Walmart Supercenter San Antonio,San Antonio,Texas,Supercenter,Online,Juguetes,Nintendo Switch Lite,Nintendo,288.99,0.0,288.99,1,288.99,0,0,1,0,Sin promo,Senior,Online Pay,5,1
2023,2023-11-24,8,Walmart Supercenter San Diego,San Diego,California,Supercenter,Tienda,Ropa,Parka acolchada invierno hombre,George,68.79,46.99,36.46,2,72.92,1,0,1,1,Black Friday,Joven,Tarjeta,4,1
2023,2023-11-24,7,Walmart Supercenter Los Angeles,Los Angeles,California,Supercenter,Tienda,Belleza,Perfume Calvin Klein Eternity 100ml,Calvin Klein,77.74,63.21,28.6,4,114.4,1,0,1,1,Black Friday,Adulto,Tarjeta,4,1
2023,2023-11-27,17,Walmart Neighborhood Market San Jose,San Jose,California,Neighborhood Market,Tienda,Electrónica,Apple AirPods Pro (2nd Gen),Apple,246.09,42.56,141.35,2,282.7,0,1,1,1,Cyber Monday,Adulto,Online Pay,0,0
2024,2024-11-22,20,Sam's Club Orlando,Orlando,Florida,Sam's Club,Tienda,Alimentos,Cereal Kellogg's Corn Flakes 1Kg,Kellogg's,7.67,39.33,4.65,7,32.55,1,0,1,1,Black Friday,Joven,Online Pay,4,1
2023,2023-11-24,2,Walmart Supercenter Miami,Miami,Florida,Supercenter,Tienda,Electrónica,Apple AirPods Pro (2nd Gen),Apple,215.11,46.02,116.12,1,116.12,1,0,1,1,Black Friday,Joven,Tarjeta,4,1
2024,2024-11-03,12,Walmart Supercenter Atlanta,Atlanta,Georgia,Supercenter,Tienda,Electrónica,Sony PlayStation 5 Slim,Sony,623.42,0.0,623.42,1,623.42,0,0,1,0,Sin promo,Adulto,Tarjeta,6,1
2022,2022-11-25,19,Sam's Club Dallas,Dallas,Texas,Sam's Club,Tienda,Electrónica,"LG 65"" OLED 4K Smart TV",LG,819.48,56.33,357.83,1,357.83,1,0,1,1,Black Friday,Joven,Efectivo,4,1
2024,2024-11-23,3,Walmart Supercenter Orlando,Orlando,Florida,Supercenter,Tienda,Belleza,Perfume Calvin Klein Eternity 100ml,Calvin Klein,45.56,0.0,45.56,2,91.12,0,0,1,0,Sin promo,Adulto,Tarjeta,5,1
2023,2023-11-24,1,Walmart Supercenter Bentonville,Bentonville,Arkansas,Supercenter,Online,Belleza,Perfume Calvin Klein Eternity 100ml,Calvin Klein,38.62,40.09,23.14,1,23.14,1,0,1,1,Black Friday,Adulto,Efectivo,4,1
2022,2022-11-06,14,Walmart Neighborhood Market Miami Beach,Miami Beach,Florida,Neighborhood Market,Tienda,Juguetes,LEGO Star Wars X-Wing Fighter,LEGO,61.58,0.0,61.58,4,246.32,0,0,1,0,Sin promo,Adulto,Tarjeta,6,1
2023,2023-11-04,11,Walmart Supercenter New York,New York,New York,Supercenter,Online,Hogar,NutriBullet Blender Pro 900,NutriBullet,150.45,0.0,150.45,1,150.45,0,0,1,0,Sin promo,Joven,Efectivo,5,1
2024,2024-11-17,17,Walmart Neighborhood Market San Jose,San Jose,California,Neighborhood Market,Online,Alimentos,Chocolates Hershey's surtidos 1Kg,Hershey's,8.09,9.51,7.32,1,7.32,0,0,1,1,Black November,Adulto,Efectivo,6,1
2024,2024-11-16,5,Walmart Supercenter Houston,Houston,Texas,Supercenter,Online,Tecnología,"HP 15.6"" Laptop Ryzen 5",HP,791.54,21.9,618.17,2,1236.34,0,0,1,1,Black November,Joven,Tarjeta,5,1
2022,2022-11-15,8,Walmart Supercenter San Diego,San Diego,California,Supercenter,Tienda,Hogar,Instant Pot Duo 7-en-1 6Qt,Instant Pot,137.16,0.0,137.16,2,274.32,0,0,1,0,Sin promo,Adulto,Tarjeta,1,0
2023,2023-11-17,17,Walmart Neighborhood Market San Jose,San Jose,California,Neighborhood Market,Online,Tecnología,Samsung Galaxy Tab S9,Samsung,603.19,38.64,370.15,1,370.15,0,0,1,1,Black November,Senior,Tarjeta,4,1
2024,2024-11-08,10,Walmart Supercenter Chicago,Chicago,Illinois,Supercenter,Online,Tecnología,"Lenovo IdeaPad 3 15.6""",Lenovo,726.62,0.0,726.62,2,1453.24,0,0,1,0,Sin promo,Senior,Online Pay,4,1
2023,2023-11-04,4,Walmart Supercenter Dallas,Dallas,Texas,Supercenter,Tienda,Alimentos,Pack 24 latas Coca-Cola 355ml,Coca-Cola,17.3,0.0,17.3,2,34.6,0,0,1,0,Sin promo,Senior,Tarjeta,5,1
2023,2023-11-27,8,Walmart Supercenter San Diego,San Diego,California,Supercenter,Tienda,Ropa,Parka acolchada invierno hombre,George,102.41,59.8,41.17,3,123.51,0,1,1,1,Cyber Monday,Joven,Tarjeta,0,0
2022,2022-11-06,16,Walmart Neighborhood Market Tampa,Tampa,Florida,Neighborhood Market,Tienda,Alimentos,Chocolates Hershey's surtidos 1Kg,Hershey's,11.3,7.25,10.48,1,10.48,0,0,1,1,Black November,Adulto,Tarjeta,6,1
2024,2024-11-22,4,Walmart Supercenter Dallas,Dallas,Texas,Supercenter,Tienda,Juguetes,Jenga Classic Juego de Mesa,Hasbro,33.91,59.96,13.58,3,40.74,1,0,1,1,Black Friday,Joven,Tarjeta,4,1
2022,2022-11-25,2,Walmart Supercenter Miami,Miami,Florida,Supercenter,Online,Hogar,Dyson V11 Torque Drive Vacuum,Dyson,503.53,58.47,209.1,1,209.1,1,0,1,1,Black Friday,Joven,Online Pay,4,1
2024,2024-11-29,10,Walmart Supercenter Chicago,Chicago,Illinois,Supercenter,Tienda,Juguetes,Barbie Dreamhouse 3 pisos,Mattel,223.69,0.0,223.69,1,223.69,0,0,1,0,Sin promo,Adulto,Online Pay,4,1
2024,2024-11-03,4,Walmart Supercenter Dallas,Dallas,Texas,Supercenter,Tienda,Alimentos,Pack 24 latas Coca-Cola 355ml,Coca-Cola,14.99,10.57,13.41,7,93.87,0,0,1,1,Black November,Senior,Tarjeta,6,1
2022,2022-11-15,11,Walmart Supercenter New York,New York,New York,Supercenter,Tienda,Tecnología,Dell Inspiron 14 Laptop,Dell,628.8,0.0,628.8,1,628.8,0,0,1,0,Sin promo,Joven,Online Pay,1,0
2022,2022-11-12,19,Sam's Club Dallas,Dallas,Texas,Sam's Club,Tienda,Ropa,Sudadera con capucha unisex,George,24.98,0.0,24.98,4,99.92,0,0,1,0,Sin promo,Adulto,Tarjeta,5,1
2022,2022-11-28,20,Sam's Club Orlando,Orlando,Florida,Sam's Club,Tienda,Hogar,Roku 4K Streaming Stick,Roku,48.26,50.94,23.68,3,71.04,0,1,1,1,Cyber Monday,Joven,Efectivo,0,0
2022,2022-11-01,10,Walmart Supercenter Chicago,Chicago,Illinois,Supercenter,Online,Alimentos,Aceite vegetal Great Value 1.8L,Great Value,7.61,0.0,7.61,5,38.05,0,0,1,0,Sin promo,Adulto,Tarjeta,1,0
2022,2022-11-25,11,Walmart Supercenter New York,New York,New York,Supercenter,Tienda,Belleza,Plancha de cabello Remington,Remington,26.67,51.7,12.88,4,51.52,1,0,1,1,Black Friday,Adulto,Tarjeta,4,1
2024,2024-11-25,16,Walmart Neighborhood Market Tampa,Tampa,Florida,Neighborhood Market,Online,Tecnología,"Lenovo IdeaPad 3 15.6""",Lenovo,300.47,39.22,182.62,1,182.62,0,1,1,1,Cyber Monday,Senior,Online Pay,0,0
2022,2022-11-25,17,Walmart Neighborhood Market San Jose,San Jose,California,Neighborhood Market,Tienda,Electrónica,"LG 65"" OLED 4K Smart TV",LG,1370.94,68.68,429.39,1,429.39,1,0,1,1,Black Friday,Joven,Online Pay,4,1
2022,2022-11-25,18,Walmart Neighborhood Market Charlotte,Charlotte,North Carolina,Neighborhood Market,Tienda,Electrónica,"LG 65"" OLED 4K Smart TV",LG,1940.85,55.44,864.92,2,1729.84,1,0,1,1,Black Friday,Adulto,Tarjeta,4,1
2023,2023-11-02,19,Sam's Club Dallas,Dallas,Texas,Sam's Club,Tienda,Belleza,Perfume Calvin Klein Eternity 100ml,Calvin Klein,35.07,0.0,35.07,3,105.21,0,0,1,0,Sin promo,Adulto,Tarjeta,3,0
2023,2023-11-11,9,Walmart Supercenter Phoenix,Phoenix,Arizona,Supercenter,Tienda,Tecnología,Dell Inspiron 14 Laptop,Dell,881.67,17.81,724.65,2,1449.3,0,0,1,1,Black November,Adulto,Tarjeta,5,1
2023,2023-11-02,9,Walmart Supercenter Phoenix,Phoenix,Arizona,Supercenter,Tienda,Ropa,Parka acolchada invierno hombre,George,87.32,0.0,87.32,1,87.32,0,0,1,0,Sin promo,Joven,Online Pay,3,0
2023,2023-11-15,14,Walmart Neighborhood Market Miami Beach,Miami Beach,Florida,Neighborhood Market,Tienda,Ropa,Zapatillas running hombre,Athletic Works,38.07,49.4,19.26,6,115.56,0,0,1,1,Black November,Joven,Tarjeta,2,0
2023,2023-11-11,15,Walmart Neighborhood Market Austin,Austin,Texas,Neighborhood Market,Tienda,Juguetes,Jenga Classic Juego de Mesa,Hasbro,16.47,0.0,16.47,2,32.94,0,0,1,0,Sin promo,Joven,Tarjeta,5,1
2024,2024-11-22,13,Walmart Supercenter Las Vegas,Las Vegas,Nevada,Supercenter,Online,Tecnología,Samsung Galaxy Tab S9,Samsung,998.12,69.28,306.58,2,613.16,1,0,1,1,Black Friday,Adulto,Efectivo,4,1
2022,2022-11-14,2,Walmart Supercenter Miami,Miami,Florida,Supercenter,Online,Belleza,Plancha de cabello Remington,Remington,65.43,0.0,65.43,4,261.72,0,0,1,0,Sin promo,Joven,Tarjeta,0,0
2022,2022-11-05,2,Walmart Supercenter Miami,Miami,Florida,Supercenter,Tienda,Alimentos,Café molido Dunkin' 12oz,Dunkin',9.38,0.0,9.38,5,46.9,0,0,1,0,Sin promo,Joven,Tarjeta,5,1
2024,2024-11-25,19,Sam's Club Dallas,Dallas,Texas,Sam's Club,Tienda,Electrónica,Microsoft Xbox Series X,Microsoft,631.92,47.96,328.87,2,657.74,0,1,1,1,Cyber Monday,Adulto,Online Pay,0,0
2022,2022-11-28,16,Walmart Neighborhood Market Tampa,Tampa,Florida,Neighborhood Market,Tienda,Juguetes,Barbie Dreamhouse 3 pisos,Mattel,274.59,35.79,176.33,2,352.66,0,1,1,1,Cyber Monday,Joven,Online Pay,0,0
2024,2024-11-22,20,Sam's Club Orlando,Orlando,Florida,Sam's Club,Tienda,Electrónica,Apple iPhone 15 Pro 128GB,Apple,1265.43,39.57,764.71,2,1529.42,1,0,1,1,Black Friday,Adulto,Tarjeta,4,1
2024,2024-11-15,6,Walmart Supercenter San Antonio,San Antonio,Texas,Supercenter,Tienda,Belleza,Maquillaje Maybelline set ojos,Maybelline,19.51,0.0,19.51,6,117.06,0,0,1,0,Sin promo,Joven,Online Pay,4,1
2024,2024-11-10,17,Walmart Neighborhood Market San Jose,San Jose,California,Neighborhood Market,Tienda,Tecnología,"Lenovo IdeaPad 3 15.6""",Lenovo,788.26,41.19,463.61,2,927.22,0,0,1,1,Black November,Adulto,Online Pay,6,1
2023,2023-11-14,10,Walmart Supercenter Chicago,Chicago,Illinois,Supercenter,Tienda,Juguetes,LEGO Star Wars X-Wing Fighter,LEGO,108.99,23.01,83.92,1,83.92,0,0,1,1,Black November,Adulto,Tarjeta,1,0
2023,2023-11-24,20,Sam's Club Orlando,Orlando,Florida,Sam's Club,Online,Belleza,Plancha de cabello Remington,Remington,28.39,53.88,13.09,3,39.27,1,0,1,1,Black Friday,Adulto,Tarjeta,4,1
2024,2024-11-02,3,Walmart Supercenter Orlando,Orlando,Florida,Supercenter,Tienda,Alimentos,Cereal Kellogg's Corn Flakes 1Kg,Kellogg's,5.52,0.0,5.52,3,16.56,0,0,1,0,Sin promo,Joven,Tarjeta,5,1
2023,2023-11-04,19,Sam's Club Dallas,Dallas,Texas,Sam's Club,Online,Juguetes,Hot Wheels Mega Pista,Hot Wheels,63.43,0.0,63.43,1,63.43,0,0,1,0,Sin promo,Adulto,Tarjeta,5,1
2023,2023-11-24,11,Walmart Supercenter New York,New York,New York,Supercenter,Tienda,Electrónica,Sony PlayStation 5 Slim,Sony,538.3,36.44,342.16,1,342.16,1,0,1,1,Black Friday,Joven,Tarjeta,4,1
2024,2024-11-25,6,Walmart Supercenter San Antonio,San Antonio,Texas,Supercenter,Tienda,Ropa,Zapatillas running hombre,Athletic Works,79.41,47.47,41.71,1,41.71,0,1,1,1,Cyber Monday,Adulto,Tarjeta,0,0
2022,2022-11-14,8,Walmart Supercenter San Diego,San Diego,California,Supercenter,Tienda,Hogar,Roku 4K Streaming Stick,Roku,75.55,18.57,61.52,4,246.08,0,0,1,1,Black November,Adulto,Tarjeta,0,0
2023,2023-11-11,20,Sam's Club Orlando,Orlando,Florida,Sam's Club,Tienda,Alimentos,Café molido Dunkin' 12oz,Dunkin',10.1,8.7,9.22,5,46.1,0,0,1,1,Black November,Joven,Tarjeta,5,1
2022,2022-11-12,8,Walmart Supercenter San Diego,San Diego,California,Supercenter,Tienda,Belleza,Plancha de cabello Remington,Remington,70.17,47.8,36.63,3,109.89,0,0,1,1,Black November,Adulto,Tarjeta,5,1
2022,2022-11-25,16,Walmart Neighborhood Market Tampa,Tampa,Florida,Neighborhood Market,Tienda,Ropa,Zapatillas running hombre,Athletic Works,30.58,53.95,14.08,6,84.48,1,0,1,1,Black Friday,Senior,Tarjeta,4,1
2022,2022-11-25,7,Walmart Supercenter Los Angeles,Los Angeles,California,Supercenter,Tienda,Tecnología,"Lenovo IdeaPad 3 15.6""",Lenovo,414.55,0.0,414.55,2,829.1,1,0,1,0,Sin promo,Adulto,Tarjeta,4,1
2024,2024-11-01,11,Walmart Supercenter New York,New York,New York,Supercenter,Tienda,Ropa,Sudadera con capucha unisex,George,64.75,0.0,64.75,1,64.75,0,0,1,0,Sin promo,Adulto,Tarjeta,4,1
2024,2024-11-15,18,Walmart Neighborhood Market Charlotte,Charlotte,North Carolina,Neighborhood Market,Online,Tecnología,Dell Inspiron 14 Laptop,Dell,556.7,16.29,466.02,1,466.02,0,0,1,1,Black November,Joven,Online Pay,4,1
2023,2023-11-24,10,Walmart Supercenter Chicago,Chicago,Illinois,Supercenter,Tienda,Alimentos,Chocolates Hershey's surtidos 1Kg,Hershey's,12.57,45.25,6.88,7,48.16,1,0,1,1,Black Friday,Adulto,Online Pay,4,1
2023,2023-11-24,6,Walmart Supercenter San Antonio,San Antonio,Texas,Supercenter,Tienda,Alimentos,Café molido Dunkin' 12oz,Dunkin',12.02,69.71,3.64,5,18.2,1,0,1,1,Black Friday,Joven,Efectivo,4,1
2024,2024-11-29,8,Walmart Supercenter San Diego,San Diego,California,Supercenter,Tienda,Hogar,Dyson V11 Torque Drive Vacuum,Dyson,354.62,0.0,354.62,2,709.24,0,0,1,0,Sin promo,Adulto,Efectivo,4,1
2024,2024-11-06,16,Walmart Neighborhood Market Tampa,Tampa,Florida,Neighborhood Market,Online,Tecnología,"HP 15.6"" Laptop Ryzen 5",HP,623.0,0.0,623.0,2,1246.0,0,0,1,0,Sin promo,Joven,Tarjeta,2,0
2024,2024-11-22,17,Walmart Neighborhood Market San Jose,San Jose,California,Neighborhood Market,Online,Electrónica,Microsoft Xbox Series X,Microsoft,578.15,51.11,282.64,2,565.28,1,0,1,1,Black Friday,Joven,Tarjeta,4,1
2022,2022-11-25,5,Walmart Supercenter Houston,Houston,Texas,Supercenter,Tienda,Electrónica,Sony PlayStation 5 Slim,Sony,519.14,34.51,340.01,2,680.02,1,0,1,1,Black Friday,Joven,Tarjeta,4,1
2024,2024-11-17,9,Walmart Supercenter Phoenix,Phoenix,Arizona,Supercenter,Online,Juguetes,Nintendo Switch Lite,Nintendo,256.8,27.91,185.14,1,185.14,0,0,1,1,Black November,Joven,Tarjeta,6,1
2022,2022-11-08,18,Walmart Neighborhood Market Charlotte,Charlotte,North Carolina,Neighborhood Market,Online,Alimentos,Aceite vegetal Great Value 1.8L,Great Value,4.66,0.0,4.66,4,18.64,0,0,1,0,Sin promo,Joven,Online Pay,1,0
2022,2022-11-25,2,Walmart Supercenter Miami,Miami,Florida,Supercenter,Online,Belleza,Set skincare CeraVe hidratante,CeraVe,44.57,52.81,21.03,4,84.12,1,0,1,1,Black Friday,Adulto,Tarjeta,4,1
2023,2023-11-01,3,Walmart Supercenter Orlando,Orlando,Florida,Supercenter,Tienda,Ropa,Zapatillas running hombre,Athletic Works,87.31,42.84,49.9,1,49.9,0,0,1,1,Black November,Adulto,Tarjeta,2,0
2024,2024-11-29,7,Walmart Supercenter Los Angeles,Los Angeles,California,Supercenter,Online,Ropa,Sudadera con capucha unisex,George,59.9,0.0,59.9,2,119.8,0,0,1,0,Sin promo,Senior,Tarjeta,4,1
2024,2024-11-01,17,Walmart Neighborhood Market San Jose,San Jose,California,Neighborhood Market,Tienda,Hogar,NutriBullet Blender Pro 900,NutriBullet,126.09,0.0,126.09,2,252.18,0,0,1,0,Sin promo,Joven,Online Pay,4,1
2023,2023-11-21,17,Walmart Neighborhood Market San Jose,San Jose,California,Neighborhood Market,Tienda,Belleza,Set skincare CeraVe hidratante,CeraVe,36.23,22.46,28.09,1,28.09,0,0,1,1,Black November,Adulto,Tarjeta,1,0
2022,2022-11-25,3,Walmart Supercenter Orlando,Orlando,Florida,Supercenter,Online,Belleza,Plancha de cabello Remington,Remington,38.83,40.81,22.98,2,45.96,1,0,1,1,Black Friday,Joven,Online Pay,4,1
