fecha,gym_id,sede,ciudad,provincia,membership,segmento_cliente,cliente_id,edad,genero,fecha_alta,antiguedad_meses,activo,promocion,canal,dispositivo,clima,feriado,indice_competencia,tendencia_busqueda,visitas_mes,tasa_participacion_clases,sesiones_personal_trainer,ingreso_membresia,ingreso_clases,ingreso_personal_trainer,ingreso_retail,ingreso_total,costo_staff,costo_alquiler,costo_servicios,costo_marketing,capex_asignado,costo_total,profit,nps,satisfaccion,riesgo_churn,cancelaciones,referidos,ocupacion,downtime_equipos
2024-08-15,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Premium,Recurrente,C02276,35,M,2024-03-05,5,Sí,No,App,Mobile,Soleado,No,0.95,54,12,0.581,4,35000.0,3154.34,42477.44,3100.16,83731.94,9552.11,6191.23,2418.24,1809.79,0,19971.37,63760.57,74,8,0.122,0,0,0.76,0.001
2024-08-15,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Mensual,Nuevo,C06851,34,M,2024-07-08,1,Sí,No,Presencial,Mobile,Frío,No,1.02,30,1,0.49,0,20000.0,2512.59,0.0,2081.0,24593.59,10221.38,7280.46,2783.44,1488.16,3000,24773.44,-179.85,50,7,0.381,0,1,0.41,0.037
2024-08-15,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Trimestral,Recurrente,C07167,32,F,2024-03-01,5,Sí,No,App,Mobile,Frío,No,1.02,64,4,0.301,1,54000.0,2228.87,9668.82,1622.42,67520.11,9674.69,5786.11,1976.61,2610.23,0,20047.64,47472.47,37,7,0.31,0,1,0.5,0.003
2024-08-15,GYM002,oberFiting - Belgrano,Belgrano,CABA,Mensual,Recurrente,C03497,20,M,2024-06-11,2,Sí,No,Web,Mobile,Caluroso,No,1.07,69,1,0.029,0,20000.0,225.25,0.0,2669.72,22894.97,8709.76,7337.38,2469.5,2133.56,3000,23650.2,-755.23,33,7,0.347,0,0,0.43,0.021
2024-08-15,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Premium,Recurrente,C05854,28,F,2024-04-23,4,No,No,App,Mobile,Frío,No,1.12,26,6,0.541,0,35000.0,3284.6,0.0,1942.98,40227.58,8330.26,6195.24,2452.89,2076.5,0,19054.89,21172.69,70,8,0.246,1,0,0.56,0.045
2024-08-15,GYM006,oberFiting - Mendoza,Mendoza,Mendoza,Mensual,Recurrente,C11009,27,M,2024-05-04,3,Sí,Sí,Presencial,Desktop,Nublado,No,0.89,38,10,0.485,1,17000.0,2243.82,11217.74,3278.78,33740.34,8702.45,5538.47,3511.66,1952.1,0,19704.68,14035.66,78,8,0.121,0,0,0.75,0.001
2024-08-15,GYM001,oberFiting - Palermo,Palermo,CABA,Mensual,Recurrente,C08658,26,F,2024-06-19,2,Sí,No,Web,Mobile,Frío,No,0.79,40,2,0.767,0,20000.0,6154.83,0.0,2010.41,28165.24,7938.9,5707.48,2260.13,1896.41,0,17802.92,10362.32,65,8,0.253,0,0,0.44,0.007
2024-08-15,GYM003,oberFiting - Recoleta,Recoleta,CABA,Mensual,Recurrente,C11552,27,M,2024-04-22,4,Sí,No,App,Mobile,Nublado,No,1.09,60,5,0.667,0,20000.0,3969.84,0.0,3900.56,27870.4,8178.57,5635.04,2854.0,1988.35,0,18655.96,9214.44,27,9,0.203,0,0,0.55,0.017
2024-08-16,GYM007,oberFiting - La Plata,La Plata,Buenos Aires,Mensual,Recurrente,C05414,33,F,2024-08-12,0,Sí,Sí,App,Mobile,Soleado,No,1.1,48,8,0.224,1,18000.0,632.03,6377.76,2138.22,27148.01,10114.65,7044.0,2504.7,2590.62,0,22253.97,4894.04,66,6,0.188,0,0,0.69,0.041
2024-08-16,GYM006,oberFiting - Mendoza,Mendoza,Mendoza,Mensual,Nuevo,C11427,30,M,2024-05-27,3,Sí,No,Presencial,Mobile,Caluroso,No,1.22,52,4,0.475,0,20000.0,1457.0,0.0,3521.67,24978.67,9048.75,6312.29,2284.82,3013.98,5000,25659.84,-681.17,40,10,0.323,0,3,0.52,0.018
2024-08-17,GYM001,oberFiting - Palermo,Palermo,CABA,Premium,Recurrente,C04358,26,M,2024-07-12,1,Sí,No,App,Mobile,Frío,No,1.1,61,14,0.489,5,35000.0,2243.79,54611.03,1516.6,93371.42,8329.45,6759.91,2122.95,486.52,0,17698.83,75672.59,45,10,0.091,0,2,0.8,0.045
2024-08-17,GYM003,oberFiting - Recoleta,Recoleta,CABA,Mensual,Nuevo,C11487,33,M,2024-06-14,2,Sí,No,App,Desktop,Caluroso,No,0.96,22,7,0.252,0,20000.0,1595.39,0.0,2177.63,23773.02,10073.39,6900.17,2390.1,1707.47,3000,24071.13,-298.11,68,7,0.285,0,0,0.61,0.019
2024-08-17,GYM003,oberFiting - Recoleta,Recoleta,CABA,Mensual,Recurrente,C11528,36,F,2024-02-29,6,Sí,No,Presencial,Desktop,Nublado,No,1.13,94,7,0.123,1,20000.0,676.44,10979.6,6399.5,38055.54,7687.28,5545.34,3000.51,1245.19,0,17478.32,20577.22,56,4,0.218,0,0,0.61,0.015
2024-08-17,GYM008,oberFiting - Salta,Salta,Salta,Mensual,Recurrente,C09447,30,M,2024-06-25,2,Sí,Sí,Presencial,Desktop,Lluvioso,No,0.88,43,3,0.206,1,18000.0,1206.95,8328.22,4603.91,32139.08,10890.39,6640.79,2267.56,2973.63,0,22772.37,9366.71,32,7,0.289,0,1,0.52,0.032
2024-08-18,GYM009,oberFiting - Neuquén,Neuquén,Neuquén,Anual,Recurrente,C03396,31,M,2024-08-17,0,Sí,No,App,Mobile,Nublado,No,1.2,52,4,0.353,0,190000.0,2552.72,0.0,861.29,193414.01,9569.68,7147.53,2437.86,1799.81,0,20954.88,172459.13,21,6,0.305,0,0,0.52,0.007
2024-08-19,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Premium,Recurrente,C10332,42,F,2024-08-14,0,Sí,Sí,App,Mobile,Nublado,No,0.88,13,14,0.245,3,31500.0,659.01,31774.0,3152.11,67085.12,7077.97,6296.79,1187.17,1639.91,3000,19201.84,47883.28,51,8,0.116,0,1,0.87,0.039
2024-08-19,GYM003,oberFiting - Recoleta,Recoleta,CABA,Anual,Recurrente,C05076,30,M,2024-03-21,5,Sí,No,Web,Mobile,Frío,No,1.13,12,9,0.588,2,190000.0,1571.83,16672.9,1499.99,209744.72,8750.15,6675.41,2829.23,1973.62,3000,23228.41,186516.31,35,8,0.181,0,0,0.65,0.013
2024-08-19,GYM008,oberFiting - Salta,Salta,Salta,Mensual,Nuevo,C08724,23,M,2024-03-23,5,Sí,Sí,Web,Mobile,Lluvioso,No,1.03,33,5,0.36,0,18000.0,1692.28,0.0,942.34,20634.62,8796.93,4195.63,1291.7,2770.66,0,17054.92,3579.7,18,6,0.314,0,0,0.58,0.005
2024-08-20,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Trimestral,Recurrente,C06406,30,M,2024-08-16,0,Sí,No,App,Mobile,Nublado,No,1.17,55,6,0.688,3,54000.0,3612.97,28576.59,1071.64,87261.2,5033.75,5376.28,2818.33,363.15,5000,18591.51,68669.69,67,6,0.231,0,0,0.58,0.01
2024-08-20,GYM003,oberFiting - Recoleta,Recoleta,CABA,Mensual,Recurrente,C01543,23,F,2024-08-06,0,Sí,No,App,Desktop,Nublado,No,1.09,45,2,0.365,0,20000.0,2960.98,0.0,3866.61,26827.59,10548.66,4748.12,2159.89,1281.72,0,18738.39,8089.2,13,6,0.294,0,0,0.46,0.02
2024-08-20,GYM003,oberFiting - Recoleta,Recoleta,CABA,Mensual,Recurrente,C11589,26,F,2024-04-02,4,Sí,No,App,Mobile,Caluroso,No,0.89,55,2,0.173,3,20000.0,846.3,31177.97,1531.72,53555.99,7012.79,5348.4,2278.3,630.34,5000,20269.83,33286.16,41,7,0.313,0,0,0.46,0.012
2024-08-21,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Trimestral,Nuevo,C05445,40,F,2024-08-15,0,Sí,No,App,Mobile,Soleado,No,1.19,43,11,0.557,0,54000.0,3869.17,0.0,1495.29,59364.46,7577.37,7455.08,2928.55,886.22,5000,23847.22,35517.24,45,7,0.224,0,0,0.73,0.002
2024-08-21,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Mensual,Recurrente,C08009,26,M,2024-06-01,2,No,No,App,Tablet,Caluroso,No,1.15,49,2,0.578,4,20000.0,3273.2,45760.81,1726.73,70760.74,6990.85,4601.86,4152.66,2220.02,0,17965.39,52795.35,50,7,0.272,1,1,0.46,0.018
2024-08-21,GYM007,oberFiting - La Plata,La Plata,Buenos Aires,Premium,Nuevo,C03037,37,M,2024-05-14,3,Sí,Sí,App,Mobile,Nublado,Sí,0.91,36,12,0.348,2,31500.0,3020.64,16854.19,2360.8,53735.63,8809.98,7679.5,1893.61,2780.89,0,21163.98,32571.65,76,8,0.225,0,1,0.81,0.083
2024-08-22,GYM003,oberFiting - Recoleta,Recoleta,CABA,Mensual,Nuevo,C08240,23,F,2024-08-20,0,Sí,Sí,Presencial,Desktop,Soleado,No,1.12,52,2,0.497,0,18000.0,1459.37,0.0,2399.62,21858.99,10866.2,5337.38,1798.33,2635.5,0,20637.41,1221.58,29,5,0.36,0,0,0.51,0.058
2024-08-22,GYM003,oberFiting - Recoleta,Recoleta,CABA,Anual,Nuevo,C09699,16,F,2024-04-04,4,No,No,Web,Desktop,Frío,No,0.88,67,5,0.337,0,190000.0,943.23,0.0,3346.88,194290.11,9191.66,5019.7,2963.14,2378.07,0,19552.57,174737.54,22,8,0.366,1,2,0.53,0.014
2024-08-22,GYM008,oberFiting - Salta,Salta,Salta,Mensual,VIP,C09237,26,X,2024-06-28,2,Sí,No,Web,Mobile,Frío,No,1.08,52,7,0.372,1,20000.0,1479.07,9694.33,598.19,33771.59,10919.85,7892.31,3932.35,3005.82,0,25750.33,8021.26,32,8,0.193,0,0,0.59,0.001
2024-08-23,GYM002,oberFiting - Belgrano,Belgrano,CABA,Mensual,Nuevo,C05136,28,M,2024-06-13,2,Sí,No,App,Desktop,Nublado,No,1.03,83,9,0.5,2,20000.0,3410.53,21965.18,4060.42,49436.13,7985.59,5477.95,3239.93,2010.03,3000,21713.5,27722.63,69,6,0.22,0,0,0.67,0.013
2024-08-23,GYM003,oberFiting - Recoleta,Recoleta,CABA,Mensual,Recurrente,C11802,35,M,2024-08-18,0,Sí,Sí,App,Desktop,Nublado,No,0.87,70,4,0.239,0,17000.0,962.16,0.0,2432.09,20394.25,9553.78,6589.48,1671.73,2941.18,5000,25756.17,-5361.92,32,7,0.266,0,1,0.57,0.039
2024-08-24,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Mensual,Nuevo,C07333,33,F,2024-03-31,5,No,No,App,Mobile,Nublado,No,1.02,42,6,0.446,1,20000.0,2888.02,7104.56,6085.48,36078.06,10692.47,3827.89,1888.75,947.37,0,17356.48,18721.58,47,8,0.285,1,0,0.58,0.02
2024-08-24,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Premium,Recurrente,C09580,31,M,2024-07-25,1,Sí,No,Web,Mobile,Lluvioso,No,1.07,9,8,0.502,3,35000.0,3568.75,24669.72,555.49,63793.96,6867.1,6276.46,1680.87,2603.12,5000,22427.55,41366.41,76,7,0.21,0,1,0.62,0.004
2024-08-24,GYM006,oberFiting - Mendoza,Mendoza,Mendoza,Trimestral,Recurrente,C03382,27,M,2024-03-30,5,Sí,No,App,Desktop,Lluvioso,No,0.98,56,6,0.335,0,54000.0,1883.19,0.0,4177.78,60060.97,10745.69,6511.5,1796.89,1586.0,0,20640.08,39420.89,49,6,0.266,0,1,0.56,0.031
2024-08-25,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Trimestral,Recurrente,C01355,25,M,2024-04-04,4,Sí,Sí,Web,Mobile,Frío,No,1.19,62,4,0.781,2,51300.0,2991.34,21748.59,2069.66,78109.59,8717.77,4755.11,2038.3,2203.31,0,17714.49,60395.1,47,6,0.262,0,1,0.55,0.003
2024-08-25,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Mensual,Nuevo,C08291,43,M,2024-03-12,5,Sí,Sí,Web,Mobile,Lluvioso,No,1.17,68,6,0.324,0,19000.0,1454.43,0.0,4853.11,25307.54,9902.14,4835.35,2822.54,3391.42,3000,23951.45,1356.09,52,9,0.298,0,1,0.61,0.016
2024-08-25,GYM005,oberFiting - Rosario,Rosario,Santa Fe,Mensual,Nuevo,C00436,42,M,2024-04-22,4,Sí,No,App,Tablet,Nublado,No,0.95,26,3,0.632,0,20000.0,2512.02,0.0,453.22,22965.24,7253.45,4833.03,2465.11,1568.64,0,16120.23,6845.01,13,7,0.327,0,0,0.49,0.069
2024-08-25,GYM008,oberFiting - Salta,Salta,Salta,Premium,Recurrente,C07194,31,F,2024-05-26,3,Sí,Sí,App,Mobile,Nublado,No,0.85,55,13,0.567,2,33250.0,1270.15,20612.79,2020.79,57153.73,8134.48,5596.09,3346.25,2858.39,3000,22935.21,34218.52,62,9,0.103,0,0,0.84,0.02
2024-08-26,GYM003,oberFiting - Recoleta,Recoleta,CABA,Mensual,Recurrente,C03228,37,F,2024-04-14,4,No,No,Presencial,Desktop,Caluroso,No,0.93,55,8,0.878,1,20000.0,3007.74,9518.49,2695.08,35221.31,11155.09,5555.77,2911.46,1660.03,0,21282.35,13938.96,50,8,0.122,1,1,0.64,0.009
2024-08-26,GYM005,oberFiting - Rosario,Rosario,Santa Fe,Anual,VIP,C07106,40,F,2024-04-19,4,Sí,Sí,Presencial,Mobile,Soleado,Sí,0.93,49,11,0.141,0,171000.0,1211.67,0.0,6598.9,178810.57,11801.93,6174.13,3043.36,1791.14,3000,25810.56,153000.01,48,8,0.186,0,1,0.78,0.014
2024-08-27,GYM006,oberFiting - Mendoza,Mendoza,Mendoza,Mensual,Nuevo,C00124,33,M,2024-05-25,3,No,No,App,Mobile,Soleado,No,1.06,20,5,0.36,0,20000.0,2842.23,0.0,863.42,23705.65,9313.51,6531.44,3600.92,2193.53,0,21639.4,2066.25,39,10,0.314,1,0,0.55,0.04
2024-08-28,GYM007,oberFiting - La Plata,La Plata,Buenos Aires,Trimestral,Recurrente,C03865,16,F,2024-04-10,4,Sí,Sí,Web,Desktop,Nublado,No,1.0,36,8,0.238,0,48600.0,514.13,0.0,2653.24,51767.37,8653.13,6011.09,2207.95,3315.93,5000,25188.1,26579.27,18,6,0.236,0,0,0.69,0.007
2024-08-29,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Premium,Recurrente,C06617,35,M,2024-03-14,5,Sí,No,App,Mobile,Lluvioso,No,0.98,46,9,0.442,1,35000.0,1720.67,11640.02,6379.79,54740.48,8021.36,6879.18,1937.76,2170.16,5000,24008.46,30732.02,40,9,0.196,0,1,0.65,0.02
2024-08-29,GYM007,oberFiting - La Plata,La Plata,Buenos Aires,Mensual,Recurrente,C00623,35,M,2024-04-05,4,Sí,No,App,Desktop,Nublado,No,0.92,12,3,0.188,0,20000.0,757.22,0.0,9276.21,30033.43,8771.18,5213.66,2544.92,1149.16,0,17678.92,12354.51,44,8,0.291,0,0,0.49,0.032
2024-08-29,GYM006,oberFiting - Mendoza,Mendoza,Mendoza,Anual,Nuevo,C05056,31,M,2024-03-29,5,Sí,Sí,App,Desktop,Soleado,No,1.0,67,9,0.628,1,171000.0,3984.1,6073.2,2184.91,183242.21,9671.62,4857.23,2304.72,2682.45,3000,22516.02,160726.19,51,8,0.257,0,0,0.72,0.014
2024-08-29,GYM009,oberFiting - Neuquén,Neuquén,Neuquén,Mensual,Nuevo,C07516,52,F,2024-03-11,5,Sí,No,App,Desktop,Nublado,No,0.96,28,10,0.298,1,20000.0,886.83,6739.06,2864.74,30490.63,9796.76,7118.07,3123.7,2187.0,3000,25225.53,5265.1,68,6,0.22,0,0,0.7,0.024
2024-08-29,GYM008,oberFiting - Salta,Salta,Salta,Mensual,Recurrente,C09853,20,M,2024-08-15,0,Sí,No,App,Tablet,Nublado,No,1.09,50,5,0.27,0,20000.0,2346.05,0.0,3280.04,25626.09,7901.24,6195.73,2484.24,2281.06,3000,21862.27,3763.82,55,8,0.243,0,0,0.55,0.034
2024-08-30,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Mensual,Nuevo,C06798,32,M,2024-05-16,3,Sí,No,Web,Desktop,Soleado,No,1.05,16,7,0.366,0,20000.0,1191.79,0.0,3044.67,24236.46,8775.89,6036.36,2426.57,832.83,0,18071.65,6164.81,22,6,0.273,0,0,0.61,0.011
2024-08-30,GYM001,oberFiting - Palermo,Palermo,CABA,Premium,Nuevo,C06111,40,F,2024-07-13,1,Sí,No,Presencial,Mobile,Soleado,No,1.03,65,12,0.276,1,35000.0,871.15,6333.23,1735.31,43939.69,10184.3,6769.96,1277.59,1775.22,0,20007.07,23932.62,23,7,0.232,0,0,0.76,0.004
2024-08-31,GYM002,oberFiting - Belgrano,Belgrano,CABA,Anual,Nuevo,C01746,33,F,2024-06-16,2,Sí,No,App,Desktop,Frío,No,0.97,100,10,0.174,0,190000.0,1528.49,0.0,4536.48,196064.97,9882.8,4762.98,2885.07,2055.19,0,19586.04,176478.93,84,7,0.283,0,0,0.68,0.018
2024-08-31,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Anual,Recurrente,C11863,29,M,2024-06-03,2,Sí,No,Presencial,Mobile,Caluroso,No,1.01,41,7,0.196,1,190000.0,1386.97,9375.79,3785.98,204548.74,10055.03,5721.52,2682.48,705.44,0,19164.47,185384.27,34,8,0.26,0,0,0.61,0.042
2024-08-31,GYM001,oberFiting - Palermo,Palermo,CABA,Mensual,Nuevo,C02864,52,M,2024-04-17,4,Sí,No,Web,Mobile,Soleado,No,0.97,70,6,0.704,2,20000.0,5625.46,17716.82,3259.76,46602.04,9062.69,5432.97,1350.61,1022.35,3000,19868.62,26733.42,16,6,0.26,0,0,0.58,0.017
2024-09-01,GYM006,oberFiting - Mendoza,Mendoza,Mendoza,Trimestral,Recurrente,C09997,33,F,2024-06-18,3,No,Sí,Presencial,Mobile,Soleado,No,1.04,66,6,0.284,1,48600.0,800.64,11634.81,2524.61,63560.06,9190.67,5625.97,2592.92,2240.86,0,19650.42,43909.64,68,7,0.272,1,0,0.63,0.006
2024-09-01,GYM008,oberFiting - Salta,Salta,Salta,Trimestral,Recurrente,C07620,26,M,2024-04-10,5,Sí,No,Web,Mobile,Nublado,No,1.05,12,5,0.409,0,54000.0,3388.14,0.0,4468.11,61856.25,8696.75,5022.86,2317.1,1558.96,3000,20595.67,41260.58,50,8,0.279,0,0,0.55,0.015
2024-09-01,GYM008,oberFiting - Salta,Salta,Salta,Mensual,Recurrente,C11954,16,F,2024-07-31,2,Sí,No,App,Mobile,Nublado,No,0.92,83,4,0.743,0,20000.0,6212.52,0.0,8104.08,34316.6,9733.56,5281.69,2914.8,2126.3,0,20056.35,14260.25,43,8,0.216,0,0,0.52,0.005
2024-09-02,GYM005,oberFiting - Rosario,Rosario,Santa Fe,Mensual,Recurrente,C05156,16,F,2024-03-23,6,Sí,No,Presencial,Desktop,Lluvioso,Sí,1.07,67,6,0.249,0,20000.0,2015.96,0.0,7482.09,29498.05,9728.82,6093.46,1915.86,2880.72,5000,25618.86,3879.19,41,6,0.225,0,1,0.56,0.026
2024-09-02,GYM008,oberFiting - Salta,Salta,Salta,Trimestral,Recurrente,C01531,42,M,2024-07-03,2,Sí,No,App,Mobile,Frío,No,1.05,75,7,0.236,2,54000.0,1704.7,23610.29,6239.32,85554.31,5991.12,6170.47,2567.84,2047.6,0,16777.03,68777.28,20,7,0.256,0,0,0.59,0.02
2024-09-03,GYM002,oberFiting - Belgrano,Belgrano,CABA,Mensual,Recurrente,C00851,23,M,2024-08-24,1,Sí,No,Web,Mobile,Soleado,No,0.89,86,4,0.3,1,20000.0,1804.25,7162.94,4629.54,33596.73,11486.03,6054.68,3078.35,1791.31,0,22410.37,11186.36,44,8,0.26,0,1,0.52,0.027
2024-09-03,GYM002,oberFiting - Belgrano,Belgrano,CABA,Mensual,Recurrente,C08317,18,F,2024-03-14,6,Sí,No,Web,Desktop,Frío,No,0.89,48,3,0.335,0,20000.0,1895.7,0.0,5106.26,27001.96,7244.59,6062.57,2687.16,2566.67,5000,23560.99,3440.97,69,10,0.277,0,2,0.47,0.015
2024-09-03,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Trimestral,Recurrente,C02160,28,M,2024-02-28,7,Sí,Sí,App,Mobile,Soleado,No,1.13,76,9,0.15,1,45900.0,1071.11,7671.04,5271.35,59913.5,8576.27,4993.26,2170.86,2956.78,0,18697.17,41216.33,58,9,0.225,0,0,0.72,0.028
2024-09-04,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Trimestral,Nuevo,C11614,38,F,2024-04-16,5,No,No,Llamada,Mobile,Soleado,No,0.94,60,6,0.288,0,54000.0,2525.29,0.0,5783.05,62308.34,9067.77,6518.28,3042.96,1475.07,0,20104.08,42204.26,80,8,0.351,1,0,0.58,0.019
2024-09-04,GYM006,oberFiting - Mendoza,Mendoza,Mendoza,Trimestral,Recurrente,C09666,47,F,2024-06-30,3,Sí,No,App,Desktop,Caluroso,No,1.01,55,4,0.511,1,54000.0,3590.39,8767.7,3163.44,69521.53,6989.55,6394.54,3343.92,2274.74,5000,24002.75,45518.78,51,6,0.289,0,0,0.52,0.003
2024-09-05,GYM002,oberFiting - Belgrano,Belgrano,CABA,Mensual,Nuevo,C09990,43,M,2024-03-19,6,No,No,App,Mobile,Soleado,No,1.12,33,8,0.413,2,20000.0,1606.49,13048.21,3242.93,37897.63,8644.21,6305.66,2435.1,1701.35,3000,22086.32,15811.31,61,5,0.249,1,0,0.64,0.012
2024-09-05,GYM001,oberFiting - Palermo,Palermo,CABA,Trimestral,VIP,C10428,42,M,2024-04-03,5,Sí,No,App,Mobile,Soleado,Sí,1.05,35,2,0.338,0,54000.0,2330.87,0.0,233.62,61564.49,10259.28,7080.45,2613.6,1279.67,0,21233.0,40331.49,34,9,0.346,0,0,0.46,0.002
2024-09-05,GYM003,oberFiting - Recoleta,Recoleta,CABA,Anual,Nuevo,C02285,20,F,2024-02-27,7,Sí,Sí,Web,Mobile,Nublado,No,1.14,51,9,0.232,0,180500.0,1094.83,0.0,3987.99,185582.82,8570.83,5442.01,1984.21,4268.39,0,20265.44,165317.38,63,9,0.297,0,0,0.72,0.004
2024-09-05,GYM003,oberFiting - Recoleta,Recoleta,CABA,Premium,Recurrente,C05716,19,F,2024-07-25,2,No,Sí,App,Mobile,Soleado,No,1.09,65,8,0.35,1,33250.0,1299.56,8687.1,2119.69,45356.35,9965.3,7098.58,2100.71,2558.69,5000,26723.28,18633.07,69,8,0.225,1,0,0.69,0.017
2024-09-05,GYM005,oberFiting - Rosario,Rosario,Santa Fe,Anual,Recurrente,C09631,33,M,2024-07-04,2,Sí,No,App,Desktop,Nublado,No,1.03,99,5,0.331,0,190000.0,2052.96,0.0,1620.48,193673.44,9100.72,4144.65,1922.94,1603.04,0,16771.35,176902.09,56,6,0.287,0,0,0.55,0.0
2024-09-06,GYM003,oberFiting - Recoleta,Recoleta,CABA,Mensual,VIP,C08486,19,M,2024-06-12,3,Sí,No,Presencial,Mobile,Caluroso,No,0.72,45,5,0.326,0,20000.0,1255.56,0.0,217.56,21473.12,7839.19,5831.34,3855.54,1885.99,0,19412.06,2061.06,21,8,0.237,0,0,0.55,0.019
2024-09-07,GYM007,oberFiting - La Plata,La Plata,Buenos Aires,Trimestral,Recurrente,C01765,38,M,2024-02-26,7,Sí,Sí,Presencial,Mobile,Soleado,No,1.08,77,2,0.256,0,45900.0,1636.04,0.0,2526.24,50062.28,10131.7,4925.98,2570.24,3680.6,0,21308.52,28753.76,61,8,0.354,0,0,0.51,0.016
2024-09-07,GYM006,oberFiting - Mendoza,Mendoza,Mendoza,Mensual,Nuevo,C11201,42,F,2024-06-14,3,Sí,No,Web,Mobile,Caluroso,No,0.9,81,2,0.66,1,20000.0,4950.59,8464.49,445.72,33860.8,11275.33,6055.95,2674.96,2223.2,0,22229.44,11631.36,75,8,0.344,0,0,0.46,0.031
2024-09-07,GYM001,oberFiting - Palermo,Palermo,CABA,Premium,VIP,C02970,30,F,2024-08-04,1,Sí,Sí,Presencial,Mobile,Frío,No,1.01,74,5,0.848,3,31500.0,3091.09,23902.6,2023.66,62517.35,9270.57,6416.15,2681.44,1983.23,3000,23351.39,39165.96,75,8,0.235,0,0,0.58,0.019
2024-09-08,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Mensual,Recurrente,C02548,24,M,2024-07-03,2,Sí,Sí,Presencial,Mobile,Frío,No,1.03,31,5,0.214,0,17000.0,489.98,0.0,2521.64,20011.62,10127.13,5741.19,3357.79,2394.44,3000,24620.55,-4608.93,44,9,0.249,0,1,0.58,0.007
2024-09-08,GYM003,oberFiting - Recoleta,Recoleta,CABA,Anual,VIP,C00415,24,M,2024-04-27,5,Sí,No,App,Mobile,Soleado,No,0.95,58,9,0.59,0,190000.0,1961.72,0.0,2993.05,196954.77,11471.07,7066.28,2563.92,2218.32,0,23319.59,173635.18,67,8,0.181,0,0,0.67,0.009
2024-09-09,GYM001,oberFiting - Palermo,Palermo,CABA,Mensual,Nuevo,C10373,31,M,2024-05-14,4,Sí,No,Web,Mobile,Soleado,No,0.9,74,7,0.767,1,20000.0,5469.29,11035.46,7977.46,44482.21,8153.96,6002.36,2307.7,2161.2,5000,23625.22,20856.99,74,7,0.233,0,0,0.61,0.012
2024-09-09,GYM003,oberFiting - Recoleta,Recoleta,CABA,Mensual,Nuevo,C11506,28,F,2024-05-25,4,Sí,Sí,App,Mobile,Nublado,No,1.04,70,7,0.431,0,18000.0,2350.52,0.0,1819.8,22170.32,8227.23,7494.21,1927.17,3061.46,0,20710.07,1460.25,26,6,0.267,0,0,0.66,0.009
2024-09-10,GYM008,oberFiting - Salta,Salta,Salta,Trimestral,Recurrente,C06738,22,F,2024-08-30,1,No,No,App,Mobile,Nublado,No,0.96,9,1,0.102,3,54000.0,738.03,29711.65,1917.86,86367.54,8671.03,7593.45,2581.45,1280.25,3000,23126.18,63241.36,54,9,0.39,1,1,0.43,0.011
2024-09-10,GYM008,oberFiting - Salta,Salta,Salta,Anual,Recurrente,C09470,16,M,2024-01-12,8,Sí,No,Web,Desktop,Soleado,Sí,0.93,32,8,0.702,1,190000.0,2785.54,8078.47,1803.57,202667.58,11011.04,7104.42,2464.32,2458.83,0,23038.61,179628.97,47,8,0.19,0,0,0.64,0.05
2024-09-11,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Mensual,Recurrente,C03478,27,M,2024-03-17,6,Sí,No,Presencial,Mobile,Soleado,No,1.02,80,7,0.254,3,20000.0,1145.7,19251.25,1204.15,41601.1,9138.89,6649.72,1972.81,1790.57,3000,22551.99,19049.11,36,6,0.205,0,0,0.61,0.063
2024-09-12,GYM009,oberFiting - Neuquén,Neuquén,Neuquén,Trimestral,Recurrente,C02991,29,M,2024-05-07,4,Sí,No,Web,Mobile,Caluroso,No,0.94,30,10,0.411,1,54000.0,2391.74,6664.16,3478.83,66534.73,8962.7,4733.0,3355.97,1874.89,0,18926.56,47608.17,68,9,0.179,0,1,0.7,0.056
2024-09-12,GYM008,oberFiting - Salta,Salta,Salta,Premium,Nuevo,C05217,41,F,2024-01-22,8,Sí,No,Presencial,Desktop,Caluroso,No,1.02,53,7,0.335,3,35000.0,3012.4,19591.19,370.92,57974.51,8629.25,7319.16,3038.26,2624.84,0,21611.51,36363.0,76,7,0.327,0,0,0.61,0.023
